Datum,Kapazität in kWh,Restkapazität in kWh,Einspeisung in kWh
2030-01-01 00:00:00,9250.0,9250.0,0.0
2030-01-01 00:15:00,9250.0,9250.0,0.0
2030-01-01 00:30:00,9250.0,9250.0,0.0
2030-01-01 00:45:00,9250.0,9250.0,0.0
2030-01-01 01:00:00,9250.0,9250.0,0.0
2030-01-01 01:15:00,9250.0,9250.0,0.0
2030-01-01 01:30:00,9250.0,9250.0,0.0
2030-01-01 01:45:00,9250.0,9250.0,0.0
2030-01-01 02:00:00,9250.0,9250.0,0.0
2030-01-01 02:15:00,9250.0,9250.0,0.0
2030-01-01 02:30:00,9250.0,9250.0,0.0
2030-01-01 02:45:00,9250.0,9250.0,0.0
2030-01-01 03:00:00,9250.0,9250.0,0.0
2030-01-01 03:15:00,9250.0,9250.0,0.0
2030-01-01 03:30:00,9250.0,9250.0,0.0
2030-01-01 03:45:00,9250.0,9250.0,0.0
2030-01-01 04:00:00,9250.0,9250.0,0.0
2030-01-01 04:15:00,9250.0,9250.0,0.0
2030-01-01 04:30:00,9250.0,9250.0,0.0
2030-01-01 04:45:00,9250.0,9250.0,0.0
2030-01-01 05:00:00,9250.0,9250.0,0.0
2030-01-01 05:15:00,9250.0,9250.0,0.0
2030-01-01 05:30:00,9250.0,9250.0,0.0
2030-01-01 05:45:00,9250.0,9250.0,0.0
2030-01-01 06:00:00,9250.0,9250.0,0.0
2030-01-01 06:15:00,9250.0,9250.0,0.0
2030-01-01 06:30:00,9250.0,9250.0,0.0
2030-01-01 06:45:00,9250.0,9250.0,0.0
2030-01-01 07:00:00,9250.0,9250.0,0.0
2030-01-01 07:15:00,9250.0,9250.0,0.0
2030-01-01 07:30:00,9250.0,9250.0,0.0
2030-01-01 07:45:00,9250.0,9250.0,0.0
2030-01-01 08:00:00,9250.0,9250.0,0.0
2030-01-01 08:15:00,9250.0,9250.0,0.0
2030-01-01 08:30:00,9250.0,9250.0,0.0
2030-01-01 08:45:00,9250.0,9250.0,0.0
2030-01-01 09:00:00,9250.0,9250.0,0.0
2030-01-01 09:15:00,9250.0,9250.0,0.0
2030-01-01 09:30:00,9250.0,9250.0,0.0
2030-01-01 09:45:00,9250.0,9250.0,0.0
2030-01-01 10:00:00,9250.0,9250.0,0.0
2030-01-01 10:15:00,9250.0,9250.0,0.0
2030-01-01 10:30:00,9250.0,9250.0,0.0
2030-01-01 10:45:00,9250.0,9250.0,0.0
2030-01-01 11:00:00,9250.0,9250.0,0.0
2030-01-01 11:15:00,9250.0,9250.0,0.0
2030-01-01 11:30:00,9250.0,9250.0,0.0
2030-01-01 11:45:00,9250.0,9250.0,0.0
2030-01-01 12:00:00,9250.0,9250.0,0.0
2030-01-01 12:15:00,9250.0,9250.0,0.0
2030-01-01 12:30:00,9250.0,9250.0,0.0
2030-01-01 12:45:00,9250.0,9250.0,0.0
2030-01-01 13:00:00,9250.0,9250.0,0.0
2030-01-01 13:15:00,9250.0,9250.0,0.0
2030-01-01 13:30:00,9250.0,9250.0,0.0
2030-01-01 13:45:00,9250.0,9250.0,0.0
2030-01-01 14:00:00,9250.0,9250.0,0.0
2030-01-01 14:15:00,9250.0,9250.0,0.0
2030-01-01 14:30:00,9250.0,9250.0,0.0
2030-01-01 14:45:00,9250.0,9250.0,0.0
2030-01-01 15:00:00,9250.0,9250.0,0.0
2030-01-01 15:15:00,9250.0,9250.0,0.0
2030-01-01 15:30:00,9250.0,9250.0,0.0
2030-01-01 15:45:00,9250.0,9250.0,0.0
2030-01-01 16:00:00,9250.0,9250.0,0.0
2030-01-01 16:15:00,9250.0,9250.0,0.0
2030-01-01 16:30:00,9250.0,9250.0,0.0
2030-01-01 16:45:00,9250.0,9250.0,0.0
2030-01-01 17:00:00,9250.0,9250.0,0.0
2030-01-01 17:15:00,9250.0,9250.0,0.0
2030-01-01 17:30:00,9250.0,9250.0,0.0
2030-01-01 17:45:00,9250.0,9250.0,0.0
2030-01-01 18:00:00,9250.0,9250.0,0.0
2030-01-01 18:15:00,9250.0,9250.0,0.0
2030-01-01 18:30:00,9250.0,9250.0,0.0
2030-01-01 18:45:00,9250.0,9250.0,0.0
2030-01-01 19:00:00,9250.0,9250.0,0.0
2030-01-01 19:15:00,9250.0,9250.0,0.0
2030-01-01 19:30:00,9250.0,9250.0,0.0
2030-01-01 19:45:00,9250.0,9250.0,0.0
2030-01-01 20:00:00,9250.0,9250.0,0.0
2030-01-01 20:15:00,9250.0,9250.0,0.0
2030-01-01 20:30:00,9250.0,9250.0,0.0
2030-01-01 20:45:00,9250.0,9250.0,0.0
2030-01-01 21:00:00,9250.0,9250.0,0.0
2030-01-01 21:15:00,9250.0,9250.0,0.0
2030-01-01 21:30:00,9250.0,9250.0,0.0
2030-01-01 21:45:00,9250.0,9250.0,0.0
2030-01-01 22:00:00,9250.0,9250.0,0.0
2030-01-01 22:15:00,9250.0,9250.0,0.0
2030-01-01 22:30:00,9250.0,9250.0,0.0
2030-01-01 22:45:00,9250.0,9250.0,0.0
2030-01-01 23:00:00,9250.0,9250.0,0.0
2030-01-01 23:15:00,9250.0,9250.0,0.0
2030-01-01 23:30:00,9250.0,9250.0,0.0
2030-01-01 23:45:00,9250.0,9250.0,0.0
2030-01-02 00:00:00,9250.0,9250.0,0.0
2030-01-02 00:15:00,9250.0,9250.0,0.0
2030-01-02 00:30:00,9250.0,9250.0,0.0
2030-01-02 00:45:00,9250.0,9123.265936212261,-126.7340637877387
2030-01-02 01:00:00,9250.0,8947.032978170579,-302.96702182942136
2030-01-02 01:15:00,9250.0,9203.947860711218,-46.0521392887822
2030-01-02 01:30:00,9250.0,9125.143703963497,-124.85629603650341
2030-01-02 01:45:00,9250.0,8957.383367810073,-292.61663218992726
2030-01-02 02:00:00,9250.0,9250.0,0.0
2030-01-02 02:15:00,9250.0,9250.0,0.0
2030-01-02 02:30:00,9250.0,9250.0,0.0
2030-01-02 02:45:00,9250.0,9250.0,0.0
2030-01-02 03:00:00,9250.0,9250.0,0.0
2030-01-02 03:15:00,9250.0,9250.0,0.0
2030-01-02 03:30:00,9250.0,9250.0,0.0
2030-01-02 03:45:00,9250.0,9250.0,0.0
2030-01-02 04:00:00,9250.0,9250.0,0.0
2030-01-02 04:15:00,9250.0,9250.0,0.0
2030-01-02 04:30:00,9250.0,9250.0,0.0
2030-01-02 04:45:00,9250.0,9250.0,0.0
2030-01-02 05:00:00,9250.0,9250.0,0.0
2030-01-02 05:15:00,9250.0,9250.0,0.0
2030-01-02 05:30:00,9250.0,9250.0,0.0
2030-01-02 05:45:00,9250.0,9250.0,0.0
2030-01-02 06:00:00,9250.0,9250.0,0.0
2030-01-02 06:15:00,9250.0,9250.0,0.0
2030-01-02 06:30:00,9250.0,9250.0,0.0
2030-01-02 06:45:00,9250.0,9250.0,0.0
2030-01-02 07:00:00,9250.0,9250.0,0.0
2030-01-02 07:15:00,9250.0,9250.0,0.0
2030-01-02 07:30:00,9250.0,9250.0,0.0
2030-01-02 07:45:00,9250.0,9250.0,0.0
2030-01-02 08:00:00,9250.0,9250.0,0.0
2030-01-02 08:15:00,9250.0,9250.0,0.0
2030-01-02 08:30:00,9250.0,9250.0,0.0
2030-01-02 08:45:00,9250.0,9250.0,0.0
2030-01-02 09:00:00,9250.0,9250.0,0.0
2030-01-02 09:15:00,9250.0,9250.0,0.0
2030-01-02 09:30:00,9250.0,9250.0,0.0
2030-01-02 09:45:00,9250.0,9250.0,0.0
2030-01-02 10:00:00,9250.0,9250.0,0.0
2030-01-02 10:15:00,9250.0,9250.0,0.0
2030-01-02 10:30:00,9250.0,9250.0,0.0
2030-01-02 10:45:00,9250.0,9250.0,0.0
2030-01-02 11:00:00,9250.0,9250.0,0.0
2030-01-02 11:15:00,9250.0,9250.0,0.0
2030-01-02 11:30:00,9250.0,9250.0,0.0
2030-01-02 11:45:00,9250.0,9250.0,0.0
2030-01-02 12:00:00,9250.0,9250.0,0.0
2030-01-02 12:15:00,9250.0,9250.0,0.0
2030-01-02 12:30:00,9250.0,9250.0,0.0
2030-01-02 12:45:00,9250.0,9250.0,0.0
2030-01-02 13:00:00,9250.0,9250.0,0.0
2030-01-02 13:15:00,9250.0,9250.0,0.0
2030-01-02 13:30:00,9250.0,9250.0,0.0
2030-01-02 13:45:00,9250.0,9250.0,0.0
2030-01-02 14:00:00,9250.0,9250.0,0.0
2030-01-02 14:15:00,9250.0,9250.0,0.0
2030-01-02 14:30:00,9250.0,9250.0,0.0
2030-01-02 14:45:00,9250.0,9250.0,0.0
2030-01-02 15:00:00,9250.0,9250.0,0.0
2030-01-02 15:15:00,9250.0,9250.0,0.0
2030-01-02 15:30:00,9250.0,9250.0,0.0
2030-01-02 15:45:00,9250.0,9250.0,0.0
2030-01-02 16:00:00,9250.0,9250.0,0.0
2030-01-02 16:15:00,9250.0,8013.208375081793,-1236.7916249182072
2030-01-02 16:30:00,9250.0,4362.152573867797,-4887.847426132203
2030-01-02 16:45:00,9250.0,4036.132080201156,-5213.867919798844
2030-01-02 17:00:00,9250.0,3874.1153944945636,-5375.884605505436
2030-01-02 17:15:00,9250.0,3974.8582464722695,-5275.1417535277305
2030-01-02 17:30:00,9250.0,4192.641841390861,-5057.358158609139
2030-01-02 17:45:00,9250.0,4490.28032789035,-4759.71967210965
2030-01-02 18:00:00,9250.0,4417.949956219472,-4832.050043780528
2030-01-02 18:15:00,9250.0,4454.359209541564,-4795.640790458436
2030-01-02 18:30:00,9250.0,4511.359381126051,-4738.640618873949
2030-01-02 18:45:00,9250.0,4635.4585802538495,-4614.5414197461505
2030-01-02 19:00:00,9250.0,4712.115159386569,-4537.884840613431
2030-01-02 19:15:00,9250.0,4564.043303301378,-4685.956696698622
2030-01-02 19:30:00,9250.0,4636.164577042715,-4613.835422957285
2030-01-02 19:45:00,9250.0,4626.850007975039,-4623.149992024961
2030-01-02 20:00:00,9250.0,4858.5448469578005,-4391.4551530421995
2030-01-02 20:15:00,9250.0,5275.526176073101,-3974.473823926899
2030-01-02 20:30:00,9250.0,5565.375890565831,-3684.6241094341694
2030-01-02 20:45:00,9250.0,5874.075980485133,-3375.924019514867
2030-01-02 21:00:00,9250.0,5733.00491967267,-3516.9950803273296
2030-01-02 21:15:00,9250.0,5733.860001308747,-3516.139998691253
2030-01-02 21:30:00,9250.0,5736.696929310479,-3513.3030706895206
2030-01-02 21:45:00,9250.0,5815.023282079883,-3434.976717920117
2030-01-02 22:00:00,9250.0,5777.265034237353,-3472.7349657626473
2030-01-02 22:15:00,9250.0,5933.940915581863,-3316.059084418137
2030-01-02 22:30:00,9250.0,6146.5433146833,-3103.4566853167
2030-01-02 22:45:00,9250.0,6441.063857600915,-2808.936142399085
2030-01-02 23:00:00,9250.0,6478.268109653316,-2771.731890346684
2030-01-02 23:15:00,9250.0,6624.923700992233,-2625.0762990077674
2030-01-02 23:30:00,9250.0,6687.362690953672,-2562.6373090463276
2030-01-02 23:45:00,9250.0,6743.333799380558,-2506.666200619442
2030-01-03 00:00:00,9250.0,6758.032320884866,-2491.967679115134
2030-01-03 00:15:00,9250.0,7006.459271450936,-2243.5407285490637
2030-01-03 00:30:00,9250.0,7158.366164935356,-2091.633835064644
2030-01-03 00:45:00,9250.0,7099.173919450415,-2150.8260805495847
2030-01-03 01:00:00,9250.0,7040.579790293385,-2209.4202097066154
2030-01-03 01:15:00,9250.0,7126.711429818271,-2123.2885701817286
2030-01-03 01:30:00,9250.0,6930.2846528757345,-2319.7153471242655
2030-01-03 01:45:00,9250.0,6845.849118132672,-2404.1508818673283
2030-01-03 02:00:00,9250.0,6793.619178315426,-2456.3808216845737
2030-01-03 02:15:00,9250.0,6529.988105093438,-2720.011894906562
2030-01-03 02:30:00,9250.0,6156.171435058595,-3093.8285649414047
2030-01-03 02:45:00,9250.0,5856.885025450625,-3393.114974549375
2030-01-03 03:00:00,9250.0,5663.443767411825,-3586.5562325881747
2030-01-03 03:15:00,9250.0,5637.237440840048,-3612.7625591599517
2030-01-03 03:30:00,9250.0,5433.265115962171,-3816.734884037829
2030-01-03 03:45:00,9250.0,5216.474112552207,-4033.525887447793
2030-01-03 04:00:00,9250.0,4733.719272056604,-4516.280727943396
2030-01-03 04:15:00,9250.0,4272.813221034892,-4977.186778965108
2030-01-03 04:30:00,9250.0,3987.820506658627,-5262.179493341373
2030-01-03 04:45:00,9250.0,3681.0112937212652,-5568.988706278735
2030-01-03 05:00:00,9250.0,3125.9949115283907,-6124.005088471609
2030-01-03 05:15:00,9250.0,2869.3868555809713,-6380.613144419029
2030-01-03 05:30:00,9250.0,2532.008805469026,-6717.991194530974
2030-01-03 05:45:00,9250.0,1896.0157177719775,-7353.9842822280225
2030-01-03 06:00:00,9250.0,1212.1934123326628,-8037.806587667337
2030-01-03 06:15:00,9250.0,735.7166656979844,-8514.283334302016
2030-01-03 06:30:00,9250.0,138.57021928457107,-9111.429780715429
2030-01-03 06:45:00,9250.0,0.0,9250.0
2030-01-03 07:00:00,9250.0,0.0,9250.0
2030-01-03 07:15:00,9250.0,0.0,9250.0
2030-01-03 07:30:00,9250.0,0.0,9250.0
2030-01-03 07:45:00,9250.0,0.0,9250.0
2030-01-03 08:00:00,9250.0,0.0,9250.0
2030-01-03 08:15:00,9250.0,0.0,9250.0
2030-01-03 08:30:00,9250.0,0.0,9250.0
2030-01-03 08:45:00,9250.0,0.0,9250.0
2030-01-03 09:00:00,9250.0,0.0,9250.0
2030-01-03 09:15:00,9250.0,0.0,9250.0
2030-01-03 09:30:00,9250.0,0.0,9250.0
2030-01-03 09:45:00,9250.0,0.0,9250.0
2030-01-03 10:00:00,9250.0,0.0,9250.0
2030-01-03 10:15:00,9250.0,0.0,9250.0
2030-01-03 10:30:00,9250.0,0.0,9250.0
2030-01-03 10:45:00,9250.0,0.0,9250.0
2030-01-03 11:00:00,9250.0,0.0,9250.0
2030-01-03 11:15:00,9250.0,0.0,9250.0
2030-01-03 11:30:00,9250.0,66.37664740733817,-9183.623352592662
2030-01-03 11:45:00,9250.0,160.75771208994774,-9089.242287910052
2030-01-03 12:00:00,9250.0,351.4332153292471,-8898.566784670753
2030-01-03 12:15:00,9250.0,304.2659350108661,-8945.734064989134
2030-01-03 12:30:00,9250.0,223.42676241487425,-9026.573237585126
2030-01-03 12:45:00,9250.0,190.2457712503765,-9059.754228749624
2030-01-03 13:00:00,9250.0,134.39036652622053,-9115.60963347378
2030-01-03 13:15:00,9250.0,0.19178322448351537,-9249.808216775516
2030-01-03 13:30:00,9250.0,0.0,9250.0
2030-01-03 13:45:00,9250.0,0.0,9250.0
2030-01-03 14:00:00,9250.0,0.0,9250.0
2030-01-03 14:15:00,9250.0,0.0,9250.0
2030-01-03 14:30:00,9250.0,0.0,9250.0
2030-01-03 14:45:00,9250.0,0.0,9250.0
2030-01-03 15:00:00,9250.0,0.0,9250.0
2030-01-03 15:15:00,9250.0,0.0,9250.0
2030-01-03 15:30:00,9250.0,0.0,9250.0
2030-01-03 15:45:00,9250.0,0.0,9250.0
2030-01-03 16:00:00,9250.0,0.0,9250.0
2030-01-03 16:15:00,9250.0,0.0,9250.0
2030-01-03 16:30:00,9250.0,0.0,9250.0
2030-01-03 16:45:00,9250.0,0.0,9250.0
2030-01-03 17:00:00,9250.0,0.0,9250.0
2030-01-03 17:15:00,9250.0,0.0,9250.0
2030-01-03 17:30:00,9250.0,0.0,9250.0
2030-01-03 17:45:00,9250.0,0.0,9250.0
2030-01-03 18:00:00,9250.0,0.0,9250.0
2030-01-03 18:15:00,9250.0,0.0,9250.0
2030-01-03 18:30:00,9250.0,0.0,9250.0
2030-01-03 18:45:00,9250.0,0.0,9250.0
2030-01-03 19:00:00,9250.0,0.0,9250.0
2030-01-03 19:15:00,9250.0,259.1467750817865,-8990.853224918214
2030-01-03 19:30:00,9250.0,998.9194322383246,-8251.080567761675
2030-01-03 19:45:00,9250.0,1614.36695190287,-7635.63304809713
2030-01-03 20:00:00,9250.0,2445.4292767914467,-6804.570723208553
2030-01-03 20:15:00,9250.0,3257.6912173507353,-5992.308782649265
2030-01-03 20:30:00,9250.0,4036.194994671292,-5213.805005328708
2030-01-03 20:45:00,9250.0,4624.243239858368,-4625.756760141632
2030-01-03 21:00:00,9250.0,5257.998594250224,-3992.0014057497756
2030-01-03 21:15:00,9250.0,5769.933494337423,-3480.0665056625767
2030-01-03 21:30:00,9250.0,6275.113297583139,-2974.886702416861
2030-01-03 21:45:00,9250.0,6595.118170396183,-2654.881829603817
2030-01-03 22:00:00,9250.0,6645.78729728275,-2604.21270271725
2030-01-03 22:15:00,9250.0,7169.99336375376,-2080.0066362462403
2030-01-03 22:30:00,9250.0,7777.263794398841,-1472.7362056011589
2030-01-03 22:45:00,9250.0,8294.798243874722,-955.2017561252778
2030-01-03 23:00:00,9250.0,8787.459180693377,-462.54081930662323
2030-01-03 23:15:00,9250.0,9250.0,0.0
2030-01-03 23:30:00,9250.0,9250.0,0.0
2030-01-03 23:45:00,9250.0,9250.0,0.0
2030-01-04 00:00:00,9250.0,9250.0,0.0
2030-01-04 00:15:00,9250.0,9250.0,0.0
2030-01-04 00:30:00,9250.0,9250.0,0.0
2030-01-04 00:45:00,9250.0,9250.0,0.0
2030-01-04 01:00:00,9250.0,9250.0,0.0
2030-01-04 01:15:00,9250.0,9250.0,0.0
2030-01-04 01:30:00,9250.0,9250.0,0.0
2030-01-04 01:45:00,9250.0,9250.0,0.0
2030-01-04 02:00:00,9250.0,9250.0,0.0
2030-01-04 02:15:00,9250.0,9250.0,0.0
2030-01-04 02:30:00,9250.0,9250.0,0.0
2030-01-04 02:45:00,9250.0,9250.0,0.0
2030-01-04 03:00:00,9250.0,9250.0,0.0
2030-01-04 03:15:00,9250.0,9250.0,0.0
2030-01-04 03:30:00,9250.0,9250.0,0.0
2030-01-04 03:45:00,9250.0,9250.0,0.0
2030-01-04 04:00:00,9250.0,9250.0,0.0
2030-01-04 04:15:00,9250.0,9250.0,0.0
2030-01-04 04:30:00,9250.0,9250.0,0.0
2030-01-04 04:45:00,9250.0,9250.0,0.0
2030-01-04 05:00:00,9250.0,9250.0,0.0
2030-01-04 05:15:00,9250.0,9250.0,0.0
2030-01-04 05:30:00,9250.0,9250.0,0.0
2030-01-04 05:45:00,9250.0,9250.0,0.0
2030-01-04 06:00:00,9250.0,9250.0,0.0
2030-01-04 06:15:00,9250.0,9250.0,0.0
2030-01-04 06:30:00,9250.0,9250.0,0.0
2030-01-04 06:45:00,9250.0,9250.0,0.0
2030-01-04 07:00:00,9250.0,9250.0,0.0
2030-01-04 07:15:00,9250.0,9250.0,0.0
2030-01-04 07:30:00,9250.0,9250.0,0.0
2030-01-04 07:45:00,9250.0,9250.0,0.0
2030-01-04 08:00:00,9250.0,9250.0,0.0
2030-01-04 08:15:00,9250.0,9250.0,0.0
2030-01-04 08:30:00,9250.0,9250.0,0.0
2030-01-04 08:45:00,9250.0,9250.0,0.0
2030-01-04 09:00:00,9250.0,9250.0,0.0
2030-01-04 09:15:00,9250.0,9250.0,0.0
2030-01-04 09:30:00,9250.0,9250.0,0.0
2030-01-04 09:45:00,9250.0,9250.0,0.0
2030-01-04 10:00:00,9250.0,9250.0,0.0
2030-01-04 10:15:00,9250.0,9250.0,0.0
2030-01-04 10:30:00,9250.0,9250.0,0.0
2030-01-04 10:45:00,9250.0,9250.0,0.0
2030-01-04 11:00:00,9250.0,9250.0,0.0
2030-01-04 11:15:00,9250.0,9250.0,0.0
2030-01-04 11:30:00,9250.0,9250.0,0.0
2030-01-04 11:45:00,9250.0,9250.0,0.0
2030-01-04 12:00:00,9250.0,9250.0,0.0
2030-01-04 12:15:00,9250.0,9250.0,0.0
2030-01-04 12:30:00,9250.0,9250.0,0.0
2030-01-04 12:45:00,9250.0,9250.0,0.0
2030-01-04 13:00:00,9250.0,9250.0,0.0
2030-01-04 13:15:00,9250.0,9250.0,0.0
2030-01-04 13:30:00,9250.0,9250.0,0.0
2030-01-04 13:45:00,9250.0,9250.0,0.0
2030-01-04 14:00:00,9250.0,9250.0,0.0
2030-01-04 14:15:00,9250.0,9250.0,0.0
2030-01-04 14:30:00,9250.0,9250.0,0.0
2030-01-04 14:45:00,9250.0,9250.0,0.0
2030-01-04 15:00:00,9250.0,9250.0,0.0
2030-01-04 15:15:00,9250.0,9250.0,0.0
2030-01-04 15:30:00,9250.0,9250.0,0.0
2030-01-04 15:45:00,9250.0,9250.0,0.0
2030-01-04 16:00:00,9250.0,9250.0,0.0
2030-01-04 16:15:00,9250.0,9250.0,0.0
2030-01-04 16:30:00,9250.0,9250.0,0.0
2030-01-04 16:45:00,9250.0,9250.0,0.0
2030-01-04 17:00:00,9250.0,9250.0,0.0
2030-01-04 17:15:00,9250.0,9250.0,0.0
2030-01-04 17:30:00,9250.0,9250.0,0.0
2030-01-04 17:45:00,9250.0,9250.0,0.0
2030-01-04 18:00:00,9250.0,9250.0,0.0
2030-01-04 18:15:00,9250.0,9250.0,0.0
2030-01-04 18:30:00,9250.0,9250.0,0.0
2030-01-04 18:45:00,9250.0,9250.0,0.0
2030-01-04 19:00:00,9250.0,9250.0,0.0
2030-01-04 19:15:00,9250.0,9250.0,0.0
2030-01-04 19:30:00,9250.0,9250.0,0.0
2030-01-04 19:45:00,9250.0,9250.0,0.0
2030-01-04 20:00:00,9250.0,9250.0,0.0
2030-01-04 20:15:00,9250.0,9250.0,0.0
2030-01-04 20:30:00,9250.0,9250.0,0.0
2030-01-04 20:45:00,9250.0,9250.0,0.0
2030-01-04 21:00:00,9250.0,9250.0,0.0
2030-01-04 21:15:00,9250.0,9250.0,0.0
2030-01-04 21:30:00,9250.0,9250.0,0.0
2030-01-04 21:45:00,9250.0,9250.0,0.0
2030-01-04 22:00:00,9250.0,9250.0,0.0
2030-01-04 22:15:00,9250.0,9250.0,0.0
2030-01-04 22:30:00,9250.0,9250.0,0.0
2030-01-04 22:45:00,9250.0,9250.0,0.0
2030-01-04 23:00:00,9250.0,9250.0,0.0
2030-01-04 23:15:00,9250.0,9250.0,0.0
2030-01-04 23:30:00,9250.0,9250.0,0.0
2030-01-04 23:45:00,9250.0,9250.0,0.0
2030-01-05 00:00:00,9250.0,9250.0,0.0
2030-01-05 00:15:00,9250.0,9250.0,0.0
2030-01-05 00:30:00,9250.0,9250.0,0.0
2030-01-05 00:45:00,9250.0,9250.0,0.0
2030-01-05 01:00:00,9250.0,9250.0,0.0
2030-01-05 01:15:00,9250.0,9250.0,0.0
2030-01-05 01:30:00,9250.0,9250.0,0.0
2030-01-05 01:45:00,9250.0,9250.0,0.0
2030-01-05 02:00:00,9250.0,9250.0,0.0
2030-01-05 02:15:00,9250.0,9250.0,0.0
2030-01-05 02:30:00,9250.0,9250.0,0.0
2030-01-05 02:45:00,9250.0,9250.0,0.0
2030-01-05 03:00:00,9250.0,9250.0,0.0
2030-01-05 03:15:00,9250.0,9250.0,0.0
2030-01-05 03:30:00,9250.0,9250.0,0.0
2030-01-05 03:45:00,9250.0,9250.0,0.0
2030-01-05 04:00:00,9250.0,9250.0,0.0
2030-01-05 04:15:00,9250.0,9250.0,0.0
2030-01-05 04:30:00,9250.0,9250.0,0.0
2030-01-05 04:45:00,9250.0,9250.0,0.0
2030-01-05 05:00:00,9250.0,9250.0,0.0
2030-01-05 05:15:00,9250.0,9250.0,0.0
2030-01-05 05:30:00,9250.0,9250.0,0.0
2030-01-05 05:45:00,9250.0,9250.0,0.0
2030-01-05 06:00:00,9250.0,9250.0,0.0
2030-01-05 06:15:00,9250.0,9250.0,0.0
2030-01-05 06:30:00,9250.0,9250.0,0.0
2030-01-05 06:45:00,9250.0,9250.0,0.0
2030-01-05 07:00:00,9250.0,9250.0,0.0
2030-01-05 07:15:00,9250.0,9250.0,0.0
2030-01-05 07:30:00,9250.0,9250.0,0.0
2030-01-05 07:45:00,9250.0,9250.0,0.0
2030-01-05 08:00:00,9250.0,9250.0,0.0
2030-01-05 08:15:00,9250.0,9250.0,0.0
2030-01-05 08:30:00,9250.0,9250.0,0.0
2030-01-05 08:45:00,9250.0,9250.0,0.0
2030-01-05 09:00:00,9250.0,9250.0,0.0
2030-01-05 09:15:00,9250.0,9250.0,0.0
2030-01-05 09:30:00,9250.0,9250.0,0.0
2030-01-05 09:45:00,9250.0,9250.0,0.0
2030-01-05 10:00:00,9250.0,9250.0,0.0
2030-01-05 10:15:00,9250.0,9250.0,0.0
2030-01-05 10:30:00,9250.0,9250.0,0.0
2030-01-05 10:45:00,9250.0,9250.0,0.0
2030-01-05 11:00:00,9250.0,9250.0,0.0
2030-01-05 11:15:00,9250.0,9250.0,0.0
2030-01-05 11:30:00,9250.0,9250.0,0.0
2030-01-05 11:45:00,9250.0,9250.0,0.0
2030-01-05 12:00:00,9250.0,9250.0,0.0
2030-01-05 12:15:00,9250.0,9250.0,0.0
2030-01-05 12:30:00,9250.0,9250.0,0.0
2030-01-05 12:45:00,9250.0,9250.0,0.0
2030-01-05 13:00:00,9250.0,9250.0,0.0
2030-01-05 13:15:00,9250.0,9250.0,0.0
2030-01-05 13:30:00,9250.0,9250.0,0.0
2030-01-05 13:45:00,9250.0,9250.0,0.0
2030-01-05 14:00:00,9250.0,9250.0,0.0
2030-01-05 14:15:00,9250.0,9250.0,0.0
2030-01-05 14:30:00,9250.0,9250.0,0.0
2030-01-05 14:45:00,9250.0,9250.0,0.0
2030-01-05 15:00:00,9250.0,9250.0,0.0
2030-01-05 15:15:00,9250.0,9250.0,0.0
2030-01-05 15:30:00,9250.0,9045.366956437689,-204.6330435623113
2030-01-05 15:45:00,9250.0,218.8081517004266,-9031.191848299573
2030-01-05 16:00:00,9250.0,0.0,9250.0
2030-01-05 16:15:00,9250.0,0.0,9250.0
2030-01-05 16:30:00,9250.0,0.0,9250.0
2030-01-05 16:45:00,9250.0,0.0,9250.0
2030-01-05 17:00:00,9250.0,0.0,9250.0
2030-01-05 17:15:00,9250.0,0.0,9250.0
2030-01-05 17:30:00,9250.0,0.0,9250.0
2030-01-05 17:45:00,9250.0,0.0,9250.0
2030-01-05 18:00:00,9250.0,0.0,9250.0
2030-01-05 18:15:00,9250.0,0.0,9250.0
2030-01-05 18:30:00,9250.0,0.0,9250.0
2030-01-05 18:45:00,9250.0,0.0,9250.0
2030-01-05 19:00:00,9250.0,0.0,9250.0
2030-01-05 19:15:00,9250.0,0.0,9250.0
2030-01-05 19:30:00,9250.0,0.0,9250.0
2030-01-05 19:45:00,9250.0,0.0,9250.0
2030-01-05 20:00:00,9250.0,0.0,9250.0
2030-01-05 20:15:00,9250.0,0.0,9250.0
2030-01-05 20:30:00,9250.0,0.0,9250.0
2030-01-05 20:45:00,9250.0,0.0,9250.0
2030-01-05 21:00:00,9250.0,0.0,9250.0
2030-01-05 21:15:00,9250.0,0.0,9250.0
2030-01-05 21:30:00,9250.0,0.0,9250.0
2030-01-05 21:45:00,9250.0,0.0,9250.0
2030-01-05 22:00:00,9250.0,0.0,9250.0
2030-01-05 22:15:00,9250.0,0.0,9250.0
2030-01-05 22:30:00,9250.0,0.0,9250.0
2030-01-05 22:45:00,9250.0,351.57618588008336,-8898.423814119917
2030-01-05 23:00:00,9250.0,921.194885862642,-8328.805114137358
2030-01-05 23:15:00,9250.0,1204.6890968220168,-8045.310903177983
2030-01-05 23:30:00,9250.0,1396.9878270911595,-7853.0121729088405
2030-01-05 23:45:00,9250.0,1728.4251126721729,-7521.574887327827
2030-01-06 00:00:00,9250.0,2317.2292863497314,-6932.770713650269
2030-01-06 00:15:00,9250.0,2775.3438020932535,-6474.6561979067465
2030-01-06 00:30:00,9250.0,3232.8246972512225,-6017.1753027487775
2030-01-06 00:45:00,9250.0,3642.9919184784794,-5607.008081521521
2030-01-06 01:00:00,9250.0,4098.183715926805,-5151.816284073195
