,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Speicher + Erneuerbare in MWh
9838,2030-04-13 12:30:00,27264.029067890304,3365.569441218129,23898.459626672175
9839,2030-04-13 12:45:00,27048.536535404204,3097.8195717835297,23950.716963620675
9840,2030-04-13 13:00:00,26611.397391953444,2633.1794486555373,23978.217943297906
9841,2030-04-13 13:15:00,26368.517867170398,2066.7437328860033,24301.774134284395
9842,2030-04-13 13:30:00,26223.797229468826,2163.2309450850735,24060.566284383753
9843,2030-04-13 13:45:00,25951.23595864424,1675.6658274350884,24275.57013120915
9844,2030-04-13 14:00:00,25401.100933894086,1554.9488532450086,23846.152080649077
9845,2030-04-13 14:15:00,24644.79991711951,0.0,24644.79991711951
9846,2030-04-13 14:30:00,24421.143882984536,0.0,24421.143882984536
9847,2030-04-13 14:45:00,23553.47805552523,-307.7522185964626,23861.23027412169
9848,2030-04-13 15:00:00,22935.706306969114,-865.4106744252531,23801.116981394367
9849,2030-04-13 15:15:00,22192.29043687903,-1369.2536245081756,23561.544061387205
9850,2030-04-13 15:30:00,21472.550673494687,-2274.7071556161936,23747.25782911088
9851,2030-04-13 15:45:00,20752.49188099437,-3258.4253568011154,24010.917237795486
9852,2030-04-13 16:00:00,20313.267920919214,-3960.8793494413003,24274.147270360514
9853,2030-04-13 16:15:00,19654.71991075811,-4995.145775173691,24649.8656859318
9854,2030-04-13 16:30:00,18695.97085656095,-5968.035240385761,24664.006096946712
9855,2030-04-13 16:45:00,17579.75406325165,-7008.569595503293,24588.323658754944
9856,2030-04-13 17:00:00,16821.41379292772,-8409.744055329906,25231.157848257626
9857,2030-04-13 17:15:00,15766.421330438445,-9621.158740942208,25387.580071380653
9858,2030-04-13 17:30:00,14759.111839897978,-10627.717611578975,25386.82945147695
9859,2030-04-13 17:45:00,13798.520769414146,-11746.800509220546,25545.321278634692
9860,2030-04-13 18:00:00,12651.98047545785,-12321.821276323124,24973.801751780975
9861,2030-04-13 18:15:00,11553.078560811498,-264.57881615399674,11817.657376965495
9862,2030-04-13 18:30:00,10444.369937587218,0.0,10444.369937587218
9863,2030-04-13 18:45:00,9272.731732454977,0.0,9272.731732454977
9864,2030-04-13 19:00:00,8701.412043344695,0.0,8701.412043344695
9865,2030-04-13 19:15:00,8359.097815518455,0.0,8359.097815518455
9866,2030-04-13 19:30:00,7911.434613223821,0.0,7911.434613223821
9867,2030-04-13 19:45:00,7393.3355216123455,0.0,7393.3355216123455
9868,2030-04-13 20:00:00,7185.31417144677,0.0,7185.31417144677
9869,2030-04-13 20:15:00,7213.142923690141,0.0,7213.142923690141
9870,2030-04-13 20:30:00,7261.744720107661,0.0,7261.744720107661
9871,2030-04-13 20:45:00,7268.892622274801,0.0,7268.892622274801
9872,2030-04-13 21:00:00,7278.924993228207,0.0,7278.924993228207
9873,2030-04-13 21:15:00,7287.903532237929,0.0,7287.903532237929
9874,2030-04-13 21:30:00,7206.816516314788,0.0,7206.816516314788
9875,2030-04-13 21:45:00,7164.970803901718,0.0,7164.970803901718
9876,2030-04-13 22:00:00,7061.238689971831,0.0,7061.238689971831
9877,2030-04-13 22:15:00,6979.89577192087,0.0,6979.89577192087
9878,2030-04-13 22:30:00,7019.754294366665,0.0,7019.754294366665
9879,2030-04-13 22:45:00,6944.406097536033,0.0,6944.406097536033
9880,2030-04-13 23:00:00,6730.874885094352,0.0,6730.874885094352
9881,2030-04-13 23:15:00,6734.912534827428,0.0,6734.912534827428
9882,2030-04-13 23:30:00,6740.118424747328,0.0,6740.118424747328
9883,2030-04-13 23:45:00,6713.73978969384,0.0,6713.73978969384
9884,2030-04-14 00:00:00,6600.3486480199845,0.0,6600.3486480199845
9885,2030-04-14 00:15:00,6529.730616058213,0.0,6529.730616058213
9886,2030-04-14 00:30:00,6434.678994128671,0.0,6434.678994128671
9887,2030-04-14 00:45:00,6592.712994400271,0.0,6592.712994400271
9888,2030-04-14 01:00:00,6584.126850484953,0.0,6584.126850484953
9889,2030-04-14 01:15:00,6527.277499931955,0.0,6527.277499931955
9890,2030-04-14 01:30:00,6395.476673657675,0.0,6395.476673657675
9891,2030-04-14 01:45:00,6367.306806739876,0.0,6367.306806739876
9892,2030-04-14 02:00:00,6343.523522364618,0.0,6343.523522364618
9893,2030-04-14 02:15:00,6401.339577810833,0.0,6401.339577810833
9894,2030-04-14 02:30:00,6254.51634563199,0.0,6254.51634563199
9895,2030-04-14 02:45:00,6120.91767623672,0.0,6120.91767623672
9896,2030-04-14 03:00:00,6142.155431294406,0.0,6142.155431294406
9897,2030-04-14 03:15:00,6063.833638288626,0.0,6063.833638288626
9898,2030-04-14 03:30:00,5959.3994960172095,0.0,5959.3994960172095
9899,2030-04-14 03:45:00,5855.008563849766,0.0,5855.008563849766
9900,2030-04-14 04:00:00,5775.565448502771,0.0,5775.565448502771
9901,2030-04-14 04:15:00,5635.451927403318,0.0,5635.451927403318
9902,2030-04-14 04:30:00,5457.5244080533375,0.0,5457.5244080533375
9903,2030-04-14 04:45:00,5503.042777589313,0.0,5503.042777589313
9904,2030-04-14 05:00:00,5516.900651048684,0.0,5516.900651048684
9905,2030-04-14 05:15:00,5538.011743971211,0.0,5538.011743971211
9906,2030-04-14 05:30:00,5563.330228759529,0.0,5563.330228759529
9907,2030-04-14 05:45:00,5680.460680221891,0.0,5680.460680221891
9908,2030-04-14 06:00:00,5695.407024901303,0.0,5695.407024901303
9909,2030-04-14 06:15:00,5687.119068402113,0.0,5687.119068402113
9910,2030-04-14 06:30:00,5755.603015906386,0.0,5755.603015906386
9911,2030-04-14 06:45:00,5629.857770982274,0.0,5629.857770982274
9912,2030-04-14 07:00:00,5996.747942399949,0.0,5996.747942399949
9913,2030-04-14 07:15:00,6620.537984445549,0.0,6620.537984445549
9914,2030-04-14 07:30:00,7373.894352300778,0.0,7373.894352300778
9915,2030-04-14 07:45:00,8254.049765782074,0.0,8254.049765782074
9916,2030-04-14 08:00:00,9350.246953990922,0.0,9350.246953990922
9917,2030-04-14 08:15:00,10709.68931201301,0.0,10709.68931201301
9918,2030-04-14 08:30:00,12093.519609896797,0.0,12093.519609896797
9919,2030-04-14 08:45:00,13621.635899008474,0.0,13621.635899008474
9920,2030-04-14 09:00:00,15002.134431075057,0.0,15002.134431075057
9921,2030-04-14 09:15:00,16519.682867367297,0.0,16519.682867367297
9922,2030-04-14 09:30:00,17981.59025254763,1270.183394222924,16711.406858324706
9923,2030-04-14 09:45:00,19434.726152628617,2444.8127234537496,16989.913429174867
9924,2030-04-14 10:00:00,20704.631627037183,3718.175194734231,16986.45643230295
9925,2030-04-14 10:15:00,22155.188816484955,4418.675341873943,17736.513474611012
9926,2030-04-14 10:30:00,23545.86150648543,5735.5852574688615,17810.27624901657
9927,2030-04-14 10:45:00,24650.910569460997,6182.483207020876,18468.42736244012
9928,2030-04-14 11:00:00,25912.059483366887,6456.23120204527,19455.828281321617
9929,2030-04-14 11:15:00,26717.67024548795,6737.731434216723,19979.938811271226
9930,2030-04-14 11:30:00,27834.35184169938,6848.951674170068,20985.40016752931
9931,2030-04-14 11:45:00,28438.17549812496,7133.398807093585,21304.776691031377
9932,2030-04-14 12:00:00,28763.368477242337,7110.5917776487,21652.776699593636
9933,2030-04-14 12:15:00,29129.253287638254,6992.8428997709925,22136.41038786726
9934,2030-04-14 12:30:00,29140.914529598704,6835.461249308493,22305.45328029021
