,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Flexipowerplant Einspeisung in MWh,EE + Speicher + Flexible in MWh
8150,2030-03-26 22:30:00,8655.415907984598,0.0,-9067.860672527559,17723.276580512156
8151,2030-03-26 22:45:00,8742.140159933831,0.0,-8578.616574002468,17320.7567339363
8152,2030-03-26 23:00:00,8758.828764666509,0.0,-8194.58566784071,16953.41443250722
8153,2030-03-26 23:15:00,8772.843539699074,0.0,-8035.676248245414,16808.51978794449
8154,2030-03-26 23:30:00,8843.136163414283,0.0,-7787.669137024755,16630.80530043904
8155,2030-03-26 23:45:00,8898.243813442457,0.0,-7667.721338283434,16565.96515172589
8156,2030-03-27 00:00:00,8968.793413656316,0.0,-7518.184523181233,16486.97793683755
8157,2030-03-27 00:15:00,8848.27144483288,0.0,-7399.692818996102,16247.964263828982
8158,2030-03-27 00:30:00,8854.598163156277,0.0,-7311.682615937731,16166.280779094008
8159,2030-03-27 00:45:00,8738.417185988794,0.0,-7134.93376688874,15873.350952877534
8160,2030-03-27 01:00:00,8828.366645414948,0.0,-6905.2837237240965,15733.650369139044
8161,2030-03-27 01:15:00,8803.256523498794,0.0,-6590.372801449512,15393.629324948306
8162,2030-03-27 01:30:00,8989.345293353144,0.0,-6569.888632967713,15559.233926320858
8163,2030-03-27 01:45:00,9019.161346107781,0.0,-6627.467167246006,15646.628513353788
8164,2030-03-27 02:00:00,9029.707572128202,0.0,-6333.764339732625,15363.471911860826
8165,2030-03-27 02:15:00,9178.810200347696,0.0,-6250.5193105450635,15429.32951089276
8166,2030-03-27 02:30:00,9164.504235701866,0.0,-6263.797693348635,15428.301929050502
8167,2030-03-27 02:45:00,9118.399043199706,0.0,-6335.156050880361,15453.555094080068
8168,2030-03-27 03:00:00,9252.215301445682,0.0,-6340.953375359473,15593.168676805155
8169,2030-03-27 03:15:00,9313.623970478668,0.0,-6376.408114136631,15690.032084615299
8170,2030-03-27 03:30:00,9364.744344741135,0.0,-6613.7298604114585,15978.474205152594
8171,2030-03-27 03:45:00,9379.250996630792,0.0,-6800.145333709686,16179.396330340478
8172,2030-03-27 04:00:00,9380.855828136284,0.0,-6995.459796680623,16376.315624816907
8173,2030-03-27 04:15:00,9438.298146965883,0.0,-7238.88479888566,16677.182945851542
8174,2030-03-27 04:30:00,9328.663591425442,0.0,-7422.043547876858,16750.7071393023
8175,2030-03-27 04:45:00,9248.839164305484,0.0,-7773.901195393215,17022.7403596987
8176,2030-03-27 05:00:00,9206.379222416585,0.0,-8161.871818808411,17368.251041224998
8177,2030-03-27 05:15:00,9087.310440752864,0.0,-8390.713437994833,17478.0238787477
8178,2030-03-27 05:30:00,9070.700201415215,0.0,-9090.837911751321,18161.538113166534
8179,2030-03-27 05:45:00,8989.391355136062,0.0,-9546.249831068604,18535.641186204666
8180,2030-03-27 06:00:00,9062.945157360811,0.0,-10747.22996986109,19810.1751272219
8181,2030-03-27 06:15:00,8996.950969835641,0.0,-11503.250223039297,20500.201192874938
8182,2030-03-27 06:30:00,8678.03752928616,0.0,-11750.0,20428.03752928616
8183,2030-03-27 06:45:00,8738.555882095652,0.0,-11750.0,20488.55588209565
8184,2030-03-27 07:00:00,8653.080650182708,0.0,-11750.0,20403.08065018271
8185,2030-03-27 07:15:00,8633.945025271652,0.0,-11750.0,20383.945025271652
8186,2030-03-27 07:30:00,8566.277134633472,0.0,-11735.487050903737,20301.76418553721
8187,2030-03-27 07:45:00,8580.645749596199,0.0,-11097.701885235667,19678.347634831865
8188,2030-03-27 08:00:00,8984.57548147268,0.0,-10149.773496490376,19134.348977963054
8189,2030-03-27 08:15:00,9660.412789686325,0.0,-8995.141511284583,18655.554300970907
8190,2030-03-27 08:30:00,10315.535627226096,0.0,-7409.280918771246,17724.816545997342
8191,2030-03-27 08:45:00,11274.574362625899,0.0,-5609.897764316236,16884.472126942135
8192,2030-03-27 09:00:00,12500.823816392236,0.0,-3680.6873654191404,16181.511181811376
8193,2030-03-27 09:15:00,13866.047139359955,0.0,-1993.454461127254,15859.501600487209
8194,2030-03-27 09:30:00,15604.392145156095,0.0,-644.8439452971797,16249.236090453274
8195,2030-03-27 09:45:00,17377.867753665,936.1587092341833,0.0,16441.709044430816
8196,2030-03-27 10:00:00,19106.109617580147,2145.7334157400255,0.0,16960.37620184012
8197,2030-03-27 10:15:00,20910.666694227973,2909.195801799593,0.0,18001.47089242838
8198,2030-03-27 10:30:00,22425.45561191237,3927.703272911309,0.0,18497.75233900106
8199,2030-03-27 10:45:00,24151.540523741936,4693.048926185689,0.0,19458.491597556247
8200,2030-03-27 11:00:00,25561.713657430497,5682.876765610094,0.0,19878.836891820403
8201,2030-03-27 11:15:00,26379.581889976886,5772.713523408234,0.0,20606.86836656865
8202,2030-03-27 11:30:00,27384.765480316324,5581.525783361634,0.0,21803.23969695469
8203,2030-03-27 11:45:00,28201.926225482912,5702.586988580162,0.0,22499.33923690275
8204,2030-03-27 12:00:00,29210.99967046729,6104.891147910086,0.0,23106.108522557202
8205,2030-03-27 12:15:00,29434.815451586725,6323.421878659763,0.0,23111.39357292696
8206,2030-03-27 12:30:00,29480.126595248166,5508.1171127161,0.0,23972.009482532067
8207,2030-03-27 12:45:00,29365.799240156346,5190.685927715134,0.0,24175.11331244121
8208,2030-03-27 13:00:00,29793.27072983392,5426.6547530544485,0.0,24366.61597677947
8209,2030-03-27 13:15:00,29764.939558497117,5195.887500377332,0.0,24569.052058119785
8210,2030-03-27 13:30:00,28964.80921232188,4708.631086727073,0.0,24256.178125594808
8211,2030-03-27 13:45:00,28768.773385468397,4740.904477879918,0.0,24027.86890758848
8212,2030-03-27 14:00:00,29116.144658375968,3566.4749199915896,0.0,25549.66973838438
8213,2030-03-27 14:15:00,28929.050126008002,0.0,0.0,28929.050126008002
8214,2030-03-27 14:30:00,28228.611620001204,0.0,0.0,28228.611620001204
8215,2030-03-27 14:45:00,27784.18616574567,0.0,0.0,27784.18616574567
8216,2030-03-27 15:00:00,26485.770495115255,0.0,0.0,26485.770495115255
8217,2030-03-27 15:15:00,26219.007726914926,0.0,0.0,26219.007726914926
8218,2030-03-27 15:30:00,25678.697875498685,-158.06619226840485,0.0,25836.76406776709
8219,2030-03-27 15:45:00,24936.381506947313,-910.1565250313615,0.0,25846.538031978675
8220,2030-03-27 16:00:00,24102.36636378969,-1910.945198770536,0.0,26013.311562560226
8221,2030-03-27 16:15:00,22928.2420095001,-3182.2874205203443,0.0,26110.529430020444
8222,2030-03-27 16:30:00,22158.323777909412,-4051.471556221175,0.0,26209.795334130587
8223,2030-03-27 16:45:00,21280.02668560899,-5072.752491455267,0.0,26352.779177064258
8224,2030-03-27 17:00:00,20198.924619436882,-6412.977120546502,0.0,26611.901739983383
8225,2030-03-27 17:15:00,18848.37932865183,-7657.083233991356,0.0,26505.462562643188
8226,2030-03-27 17:30:00,18031.380392642444,-8449.500206746992,0.0,26480.880599389435
8227,2030-03-27 17:45:00,17031.19560196447,-9256.40898262814,0.0,26287.604584592613
8228,2030-03-27 18:00:00,15659.141702139443,-9745.268726458524,0.0,25404.410428597967
8229,2030-03-27 18:15:00,14449.085506223759,-10154.929433877747,0.0,24604.014940101508
8230,2030-03-27 18:30:00,13571.913847444435,-10531.833311415015,0.0,24103.74715885945
8231,2030-03-27 18:45:00,12808.307684073205,-5506.319600068637,-5013.379481850579,23328.006765992417
8232,2030-03-27 19:00:00,12404.202626266511,0.0,-10372.208494478858,22776.411120745368
8233,2030-03-27 19:15:00,12208.464226802294,0.0,-10529.457386061125,22737.92161286342
8234,2030-03-27 19:30:00,11988.486056138598,0.0,-11027.68542741629,23016.17148355489
8235,2030-03-27 19:45:00,12093.887451040382,0.0,-11102.95333533903,23196.840786379413
8236,2030-03-27 20:00:00,12324.652293307514,0.0,-10865.926677808508,23190.57897111602
8237,2030-03-27 20:15:00,12308.414473231916,0.0,-10748.587892632955,23057.00236586487
8238,2030-03-27 20:30:00,11983.396881916444,0.0,-10296.843978270153,22280.240860186597
8239,2030-03-27 20:45:00,11954.02234109823,0.0,-9701.628163919911,21655.650505018144
8240,2030-03-27 21:00:00,12075.945473068194,0.0,-9308.837103069067,21384.78257613726
8241,2030-03-27 21:15:00,12045.241138551703,0.0,-8803.864031761186,20849.10517031289
8242,2030-03-27 21:30:00,12278.621451368741,0.0,-8473.995049902713,20752.616501271455
8243,2030-03-27 21:45:00,12286.846296140033,0.0,-8269.886893579544,20556.733189719576
8244,2030-03-27 22:00:00,12385.40165660294,0.0,-8404.807906944034,20790.209563546974
8245,2030-03-27 22:15:00,12550.615768217584,0.0,-8427.030682801918,20977.6464510195
8246,2030-03-27 22:30:00,12561.081719340475,0.0,-8236.687858579478,20797.769577919953
8247,2030-03-27 22:45:00,12375.096255275112,0.0,-7786.408867758208,20161.50512303332
8248,2030-03-27 23:00:00,12109.52718878239,0.0,-7448.38773173098,19557.91492051337
8249,2030-03-27 23:15:00,11971.83077956471,0.0,-7035.892289584961,19007.723069149673
8250,2030-03-27 23:30:00,11894.585664943783,0.0,-6858.635065697652,18753.220730641435
8251,2030-03-27 23:45:00,12093.931567887044,0.0,-6718.718992208154,18812.6505600952
8252,2030-03-28 00:00:00,11958.584828698959,0.0,-6517.362982216167,18475.947810915124
8253,2030-03-28 00:15:00,12003.933334008714,0.0,-6289.094491528915,18293.02782553763
8254,2030-03-28 00:30:00,12025.375174420149,0.0,-6340.286721376466,18365.661895796613
8255,2030-03-28 00:45:00,11960.991742734624,0.0,-6212.599530642077,18173.591273376704
8256,2030-03-28 01:00:00,11925.848869018573,0.0,-6169.515178120288,18095.36404713886
8257,2030-03-28 01:15:00,11915.767937001634,0.0,-6320.687674554985,18236.45561155662
8258,2030-03-28 01:30:00,11797.956303292664,0.0,-6505.706774335527,18303.66307762819
8259,2030-03-28 01:45:00,11797.956303292664,0.0,-6820.553438152994,18618.509741445658
8260,2030-03-28 02:00:00,11682.264409944743,0.0,-7110.038832031607,18792.303241976348
8261,2030-03-28 02:15:00,11513.326739147,0.0,-7393.451195527186,18906.777934674188
8262,2030-03-28 02:30:00,11233.930150562779,0.0,-7615.559748647704,18849.489899210483
8263,2030-03-28 02:45:00,10948.692110683718,0.0,-7817.1045327299325,18765.79664341365
8264,2030-03-28 03:00:00,10617.014427692871,0.0,-8086.766863666087,18703.78129135896
8265,2030-03-28 03:15:00,10196.292070682926,0.0,-8429.26826747372,18625.560338156647
8266,2030-03-28 03:30:00,9966.041145979345,0.0,-8633.791268449802,18599.832414429147
8267,2030-03-28 03:45:00,9688.994370854176,0.0,-8887.66325216538,18576.657623019557
8268,2030-03-28 04:00:00,9417.481500921871,0.0,-9271.20936457566,18688.69086549753
8269,2030-03-28 04:15:00,9078.681175106534,0.0,-9516.32782901217,18595.009004118707
8270,2030-03-28 04:30:00,8841.588687798207,0.0,-9796.658831320428,18638.247519118635
8271,2030-03-28 04:45:00,8654.70621574328,0.0,-10097.097667440008,18751.80388318329
8272,2030-03-28 05:00:00,8546.150198160967,0.0,-10831.974054063332,19378.124252224297
8273,2030-03-28 05:15:00,8506.441562297165,0.0,-11169.397552168208,19675.839114465372
8274,2030-03-28 05:30:00,8388.587883850929,0.0,-11653.736857232223,20042.324741083154
8275,2030-03-28 05:45:00,8230.640550434939,0.0,-11750.0,19980.64055043494
8276,2030-03-28 06:00:00,7976.904302810753,0.0,-11750.0,19726.90430281075
8277,2030-03-28 06:15:00,7806.769529957889,0.0,-11750.0,19556.769529957888
8278,2030-03-28 06:30:00,7729.918911846221,0.0,-11750.0,19479.91891184622
8279,2030-03-28 06:45:00,7576.901403753081,0.0,-11750.0,19326.90140375308
8280,2030-03-28 07:00:00,7260.535379684863,0.0,-11750.0,19010.535379684865
8281,2030-03-28 07:15:00,6970.426967826064,0.0,-11750.0,18720.426967826064
8282,2030-03-28 07:30:00,6777.406070310956,0.0,-11750.0,18527.406070310957
8283,2030-03-28 07:45:00,6515.949090471661,0.0,-11750.0,18265.949090471662
8284,2030-03-28 08:00:00,6489.011045002174,0.0,-11750.0,18239.011045002175
8285,2030-03-28 08:15:00,6638.299005947183,0.0,-11750.0,18388.299005947185
8286,2030-03-28 08:30:00,6840.007016103005,0.0,-11750.0,18590.007016103005
8287,2030-03-28 08:45:00,6987.159161337475,0.0,-11750.0,18737.159161337477
8288,2030-03-28 09:00:00,7092.686401509939,0.0,-11750.0,18842.686401509938
8289,2030-03-28 09:15:00,7191.703978459036,0.0,-11750.0,18941.703978459038
8290,2030-03-28 09:30:00,7573.841900685645,0.0,-11750.0,19323.841900685646
8291,2030-03-28 09:45:00,8057.307202278193,0.0,-11750.0,19807.307202278193
8292,2030-03-28 10:00:00,8736.60716551792,0.0,-11750.0,20486.60716551792
8293,2030-03-28 10:15:00,9206.918225471349,0.0,-11750.0,20956.91822547135
8294,2030-03-28 10:30:00,9693.273627283625,0.0,-11750.0,21443.273627283626
8295,2030-03-28 10:45:00,10160.538217051075,0.0,-11571.618437376392,21732.15665442747
8296,2030-03-28 11:00:00,10822.985049034643,0.0,-11595.169965207084,22418.155014241725
8297,2030-03-28 11:15:00,11162.147142988058,0.0,-11422.323725468708,22584.470868456767
8298,2030-03-28 11:30:00,11767.529146869967,0.0,-11726.038579237496,23493.567726107463
8299,2030-03-28 11:45:00,12041.999369102961,0.0,-11750.0,23791.99936910296
8300,2030-03-28 12:00:00,12308.612355868665,0.0,-11750.0,24058.612355868667
8301,2030-03-28 12:15:00,12520.690022325438,0.0,-11750.0,24270.690022325438
8302,2030-03-28 12:30:00,12249.544654888896,0.0,-11750.0,23999.544654888894
8303,2030-03-28 12:45:00,12355.925902679006,0.0,-11750.0,24105.925902679006
8304,2030-03-28 13:00:00,12289.662883336698,0.0,-11750.0,24039.6628833367
8305,2030-03-28 13:15:00,12333.814488387849,0.0,-11750.0,24083.81448838785
8306,2030-03-28 13:30:00,12088.416156293199,0.0,-11750.0,23838.4161562932
8307,2030-03-28 13:45:00,11454.658342549646,0.0,-11750.0,23204.658342549646
8308,2030-03-28 14:00:00,11076.927255296749,0.0,-11750.0,22826.92725529675
8309,2030-03-28 14:15:00,11095.067616784625,0.0,-11750.0,22845.067616784625
8310,2030-03-28 14:30:00,10815.702952144518,0.0,-11750.0,22565.70295214452
8311,2030-03-28 14:45:00,10225.911257345335,0.0,-11750.0,21975.911257345335
8312,2030-03-28 15:00:00,9946.02223449494,0.0,-11750.0,21696.02223449494
8313,2030-03-28 15:15:00,9763.059282260256,0.0,-11750.0,21513.059282260256
8314,2030-03-28 15:30:00,9522.923352768183,0.0,-11750.0,21272.923352768183
8315,2030-03-28 15:45:00,8790.206405127334,0.0,-11750.0,20540.206405127334
8316,2030-03-28 16:00:00,8383.781694318563,0.0,-11750.0,20133.78169431856
8317,2030-03-28 16:15:00,7822.299778362109,0.0,-11750.0,19572.29977836211
8318,2030-03-28 16:30:00,7285.763008991084,0.0,-11750.0,19035.76300899108
8319,2030-03-28 16:45:00,6843.9772014943865,0.0,-11750.0,18593.97720149439
8320,2030-03-28 17:00:00,6219.95119737441,0.0,-11750.0,17969.95119737441
8321,2030-03-28 17:15:00,5714.239408753045,0.0,-11750.0,17464.239408753045
8322,2030-03-28 17:30:00,5131.495516730282,0.0,-11750.0,16881.495516730283
8323,2030-03-28 17:45:00,4569.915645810803,0.0,-11750.0,16319.915645810803
8324,2030-03-28 18:00:00,4018.8481212638844,0.0,-11750.0,15768.848121263884
8325,2030-03-28 18:15:00,3424.677470585343,0.0,-11750.0,15174.677470585342
8326,2030-03-28 18:30:00,3144.4828674367027,0.0,-11750.0,14894.482867436702
8327,2030-03-28 18:45:00,2781.5917256186226,0.0,-11750.0,14531.591725618622
8328,2030-03-28 19:00:00,2467.62700132326,0.0,-11750.0,14217.62700132326
8329,2030-03-28 19:15:00,2272.473875247671,0.0,-11750.0,14022.473875247671
8330,2030-03-28 19:30:00,2280.3334327702632,0.0,-11750.0,14030.333432770263
8331,2030-03-28 19:45:00,2351.842705966105,0.0,-11750.0,14101.842705966104
8332,2030-03-28 20:00:00,2608.428845379781,0.0,-11750.0,14358.428845379782
8333,2030-03-28 20:15:00,2850.249771402362,0.0,-11750.0,14600.249771402363
8334,2030-03-28 20:30:00,3063.471916684134,0.0,-11750.0,14813.471916684135
8335,2030-03-28 20:45:00,3244.4708927069532,0.0,-11750.0,14994.470892706953
8336,2030-03-28 21:00:00,3483.3821907449105,0.0,-11750.0,15233.382190744911
8337,2030-03-28 21:15:00,3741.3579190911946,0.0,-11750.0,15491.357919091195
8338,2030-03-28 21:30:00,3948.4664952428584,0.0,-11750.0,15698.466495242857
8339,2030-03-28 21:45:00,4179.193144997481,0.0,-11750.0,15929.19314499748
8340,2030-03-28 22:00:00,4428.249615115237,0.0,-11750.0,16178.249615115237
8341,2030-03-28 22:15:00,4566.4819977522375,0.0,-11750.0,16316.481997752238
8342,2030-03-28 22:30:00,4669.889129247639,0.0,-11750.0,16419.88912924764
8343,2030-03-28 22:45:00,4994.689821367032,0.0,-11750.0,16744.689821367032
8344,2030-03-28 23:00:00,5450.584674443898,0.0,-11750.0,17200.584674443897
8345,2030-03-28 23:15:00,5525.386408727933,0.0,-11750.0,17275.386408727933
8346,2030-03-28 23:30:00,5724.551296721456,0.0,-11584.293071871387,17308.844368592843
8347,2030-03-28 23:45:00,5820.477232168644,0.0,-11093.898115726359,16914.375347895002
8348,2030-03-29 00:00:00,5950.305780451502,0.0,-10649.663418529608,16599.96919898111
8349,2030-03-29 00:15:00,6351.328344266287,0.0,-10170.443009372919,16521.771353639204
8350,2030-03-29 00:30:00,6639.444854419897,0.0,-10095.789887024448,16735.234741444343
8351,2030-03-29 00:45:00,6938.49407836296,0.0,-10086.80106333903,17025.29514170199
8352,2030-03-29 01:00:00,7023.7242103065055,0.0,-9934.287347894657,16958.011558201164
8353,2030-03-29 01:15:00,7265.705520156696,0.0,-9908.550129014238,17174.255649170933
8354,2030-03-29 01:30:00,7161.596575477024,0.0,-9630.170989127098,16791.767564604124
8355,2030-03-29 01:45:00,7063.624245184947,0.0,-9676.750062920188,16740.374308105136
8356,2030-03-29 02:00:00,6981.119508118199,0.0,-9436.713069928686,16417.832578046884
8357,2030-03-29 02:15:00,6958.3726052994725,0.0,-9227.674623847079,16186.047229146552
8358,2030-03-29 02:30:00,7218.616463024337,0.0,-9372.917537578986,16591.534000603322
8359,2030-03-29 02:45:00,7162.784694250493,0.0,-9150.334215474433,16313.118909724926
8360,2030-03-29 03:00:00,7272.913849712229,0.0,-8922.685257354191,16195.59910706642
8361,2030-03-29 03:15:00,7437.539359886223,0.0,-8498.70260231466,15936.241962200884
8362,2030-03-29 03:30:00,7363.357143606492,0.0,-7982.470965409586,15345.828109016078
8363,2030-03-29 03:45:00,7638.495773201723,0.0,-7403.834978205879,15042.330751407602
8364,2030-03-29 04:00:00,7960.152112326414,0.0,-7121.082407115031,15081.234519441445
8365,2030-03-29 04:15:00,8385.245090763634,0.0,-7287.727124610188,15672.972215373822
8366,2030-03-29 04:30:00,8902.957158865629,0.0,-7438.616953974441,16341.57411284007
8367,2030-03-29 04:45:00,9535.998992556164,0.0,-7374.922295647399,16910.921288203564
8368,2030-03-29 05:00:00,10085.229179092687,0.0,-7600.164730068305,17685.393909160994
8369,2030-03-29 05:15:00,10080.691677660321,0.0,-7652.317619502861,17733.009297163182
8370,2030-03-29 05:30:00,10141.133401656454,0.0,-7786.8243228886295,17927.957724545086
8371,2030-03-29 05:45:00,10391.362390795473,0.0,-8078.965959894396,18470.32835068987
8372,2030-03-29 06:00:00,10644.669340779097,0.0,-8878.251315682059,19522.920656461156
8373,2030-03-29 06:15:00,10852.702234203305,0.0,-9285.677863434072,20138.380097637375
8374,2030-03-29 06:30:00,10921.754820394099,0.0,-9541.26503511784,20463.01985551194
8375,2030-03-29 06:45:00,11189.216175824256,0.0,-9435.010309152773,20624.22648497703
8376,2030-03-29 07:00:00,11289.66287996499,0.0,-9629.244504141672,20918.907384106664
8377,2030-03-29 07:15:00,11619.491068279347,0.0,-9472.68605156144,21092.177119840788
8378,2030-03-29 07:30:00,11936.46066200455,0.0,-9414.818607168472,21351.27926917302
8379,2030-03-29 07:45:00,12391.356934844387,0.0,-9356.574110401565,21747.931045245954
8380,2030-03-29 08:00:00,12640.881991132384,0.0,-8959.045621100133,21599.927612232517
8381,2030-03-29 08:15:00,13124.985846031259,0.0,-8190.366349662181,21315.352195693442
8382,2030-03-29 08:30:00,13374.939238224655,0.0,-7366.070864190624,20741.01010241528
8383,2030-03-29 08:45:00,13690.77876325572,0.0,-6654.739452756188,20345.518216011907
8384,2030-03-29 09:00:00,14393.276079122763,0.0,-5875.265246939372,20268.541326062135
8385,2030-03-29 09:15:00,15348.119573573458,0.0,-5331.18944895994,20679.309022533398
8386,2030-03-29 09:30:00,16259.390391864086,0.0,-4803.9695604647495,21063.359952328836
8387,2030-03-29 09:45:00,17048.444441136846,0.0,-4120.281220542478,21168.725661679324
8388,2030-03-29 10:00:00,17786.836681239118,0.0,-3697.4112896741754,21484.247970913293
8389,2030-03-29 10:15:00,18538.542954586643,0.0,-3262.8846571529393,21801.427611739582
8390,2030-03-29 10:30:00,19127.57084555326,0.0,-2939.5868188921704,22067.15766444543
8391,2030-03-29 10:45:00,19883.800314124637,0.0,-2971.4238374652923,22855.22415158993
8392,2030-03-29 11:00:00,20502.457270785664,0.0,-2580.7113901875164,23083.16866097318
8393,2030-03-29 11:15:00,20909.22581836464,0.0,-2486.0362088864313,23395.262027251072
8394,2030-03-29 11:30:00,21326.53103762986,0.0,-2171.3929789047215,23497.92401653458
8395,2030-03-29 11:45:00,21382.40956747427,0.0,-2256.009836134661,23638.419403608932
8396,2030-03-29 12:00:00,21813.46376486813,0.0,-1963.6024938586888,23777.06625872682
8397,2030-03-29 12:15:00,22045.07883188435,0.0,-1837.8136638208707,23882.892495705222
8398,2030-03-29 12:30:00,22309.387401170767,0.0,-2107.5141243791295,24416.901525549896
8399,2030-03-29 12:45:00,22076.727424248787,0.0,-2332.1254346030437,24408.85285885183
8400,2030-03-29 13:00:00,22201.47593347352,0.0,-2269.801157085203,24471.277090558724
8401,2030-03-29 13:15:00,22212.161237950775,0.0,-2202.1899554647352,24414.35119341551
8402,2030-03-29 13:30:00,21858.07619916805,0.0,-2560.99950959564,24419.07570876369
8403,2030-03-29 13:45:00,21570.546563075015,0.0,-2839.3032559099847,24409.849818985
8404,2030-03-29 14:00:00,21485.938044298506,0.0,-3205.560682355841,24691.498726654347
8405,2030-03-29 14:15:00,21435.11475016534,0.0,-3632.4749230543275,25067.589673219667
8406,2030-03-29 14:30:00,20930.11261533854,0.0,-4508.947508251062,25439.060123589603
8407,2030-03-29 14:45:00,20284.291824388703,0.0,-5158.156909713045,25442.44873410175
8408,2030-03-29 15:00:00,19793.678177401525,0.0,-5873.7336026374505,25667.411780038976
8409,2030-03-29 15:15:00,19176.52852789877,0.0,-6661.879117074419,25838.407644973187
8410,2030-03-29 15:30:00,18214.190933280646,0.0,-7376.257209556099,25590.448142836744
8411,2030-03-29 15:45:00,17472.454582011138,0.0,-8110.621560556199,25583.076142567337
8412,2030-03-29 16:00:00,16861.988504068082,0.0,-8788.240653976012,25650.229158044094
8413,2030-03-29 16:15:00,15907.294479977569,0.0,-9677.273519125207,25584.567999102776
8414,2030-03-29 16:30:00,15011.193458073902,0.0,-11008.166748377393,26019.360206451296
8415,2030-03-29 16:45:00,14196.515714640867,0.0,-11750.0,25946.515714640867
8416,2030-03-29 17:00:00,13387.878460293596,0.0,-11750.0,25137.878460293596
8417,2030-03-29 17:15:00,12306.019431745517,0.0,-11750.0,24056.019431745517
8418,2030-03-29 17:30:00,10992.151161257912,0.0,-11750.0,22742.151161257912
8419,2030-03-29 17:45:00,9816.44952473823,0.0,-11750.0,21566.44952473823
8420,2030-03-29 18:00:00,8824.480556637198,0.0,-11750.0,20574.480556637198
8421,2030-03-29 18:15:00,7754.481912222116,0.0,-11750.0,19504.481912222116
8422,2030-03-29 18:30:00,6755.7328515358895,0.0,-11750.0,18505.73285153589
8423,2030-03-29 18:45:00,5897.311662296401,0.0,-11750.0,17647.3116622964
8424,2030-03-29 19:00:00,5324.394015391104,0.0,-11750.0,17074.394015391103
8425,2030-03-29 19:15:00,4994.672666092359,0.0,-11750.0,16744.67266609236
8426,2030-03-29 19:30:00,4897.2359409428145,0.0,-11750.0,16647.235940942814
8427,2030-03-29 19:45:00,5100.764765473629,0.0,-11750.0,16850.76476547363
8428,2030-03-29 20:00:00,5279.445105538236,0.0,-11750.0,17029.445105538238
8429,2030-03-29 20:15:00,5532.366617810296,0.0,-11750.0,17282.366617810294
8430,2030-03-29 20:30:00,5780.775271163986,0.0,-11750.0,17530.775271163984
8431,2030-03-29 20:45:00,5978.424777884138,0.0,-11750.0,17728.424777884138
8432,2030-03-29 21:00:00,6238.306366659375,0.0,-11750.0,17988.306366659373
8433,2030-03-29 21:15:00,6527.455436600436,0.0,-11750.0,18277.455436600438
8434,2030-03-29 21:30:00,6846.363158599654,0.0,-11750.0,18596.363158599655
8435,2030-03-29 21:45:00,7180.39459821998,0.0,-11750.0,18930.39459821998
8436,2030-03-29 22:00:00,7399.875784551739,0.0,-11750.0,19149.87578455174
8437,2030-03-29 22:15:00,7671.54329267016,0.0,-11408.00719474009,19079.550487410248
8438,2030-03-29 22:30:00,7846.134386402009,0.0,-10901.455713046986,18747.590099448993
8439,2030-03-29 22:45:00,7963.078710787068,0.0,-10234.443044846475,18197.521755633545
8440,2030-03-29 23:00:00,8000.460548042839,0.0,-9583.28810103277,17583.74864907561
8441,2030-03-29 23:15:00,8086.310806308161,0.0,-9007.310986313985,17093.621792622147
8442,2030-03-29 23:30:00,8242.740309929579,0.0,-8541.095431043384,16783.835740972965
8443,2030-03-29 23:45:00,8477.096960830093,0.0,-8084.017489073769,16561.114449903864
8444,2030-03-30 00:00:00,8798.115747730542,0.0,-7289.006977360616,16087.122725091158
8445,2030-03-30 00:15:00,9130.932038355144,0.0,-7129.896964721858,16260.829003077002
8446,2030-03-30 00:30:00,9295.509737253207,0.0,-6776.0807231297495,16071.590460382957
8447,2030-03-30 00:45:00,9331.405003698957,0.0,-6300.857684025323,15632.26268772428
8448,2030-03-30 01:00:00,9512.036568690135,0.0,-5963.850341211324,15475.88690990146
8449,2030-03-30 01:15:00,9579.729954919057,0.0,-5690.957356649116,15270.687311568174
8450,2030-03-30 01:30:00,9771.068872649152,0.0,-5199.67835429403,14970.747226943182
8451,2030-03-30 01:45:00,10071.601030516962,0.0,-4755.079878460123,14826.680908977085
8452,2030-03-30 02:00:00,10249.462019662014,0.0,-4411.216997101363,14660.679016763377
8453,2030-03-30 02:15:00,10505.700153258867,0.0,-4187.471354423635,14693.171507682502
8454,2030-03-30 02:30:00,10874.103366269559,0.0,-3864.6015468407295,14738.704913110289
8455,2030-03-30 02:45:00,11182.502171986785,0.0,-3424.300543956615,14606.8027159434
8456,2030-03-30 03:00:00,11488.614057824074,0.0,-3449.50613013532,14938.120187959394
8457,2030-03-30 03:15:00,11671.647842586492,0.0,-3528.424996651085,15200.072839237577
8458,2030-03-30 03:30:00,12036.3398314824,0.0,-3303.2312050075834,15339.571036489984
8459,2030-03-30 03:45:00,12466.277815988069,0.0,-3302.6609223865617,15768.93873837463
8460,2030-03-30 04:00:00,12312.274715677286,0.0,-3088.824845658808,15401.099561336094
8461,2030-03-30 04:15:00,12327.36323016597,0.0,-3193.12551215456,15520.488742320531
8462,2030-03-30 04:30:00,12561.809716790225,0.0,-3250.5331400840387,15812.342856874264
8463,2030-03-30 04:45:00,12760.387671999353,0.0,-3083.939785258048,15844.327457257401
8464,2030-03-30 05:00:00,13311.391953825736,0.0,-3005.99710584505,16317.389059670786
